classe;cote_range;description
Z;Z228.A-Z;By language, A-Z
Z;Z228.H4;Hebrew
Z;Z231;Collective biography
Z;Z231.5.A-Z;Classes of presses, A-Z
Z;Z231.5.C3;Catholic presses
Z;Z231.5.L5;Little presses. Small presses
Z;Z231.5.P7;Private presses
Z;Z231.5.U6;University presses
Z;Z232.A-Z;Individual printers and establishments, A-Z
Z;Z232.A112;21st Editions
Z;Z232.A115;Aå, Pieter van der, 1659-1773
Z;Z232.A148;Adam z Veleslavína, Daniel, 1546-1599
Z;Z232.A44;Allen Press
Z;Z232.A5;Amerbach, Johannes, 1441?-1513
Z;Z232.A52;Amoretti family
Z;Z232.A63;Anthoensen, Fred, 1882-1969
Z;Z232.A67;Appalachian Movement Press
Z;Z232.A69;Aries Press
Z;Z232.A76;Ashendene Press
Z;Z232.A862;Audin, Marius
Z;Z232.A89;Avramenko, Inessa
Z;Z232.B147;Baĭnov, Pavel Marinov, 1870-1943
Z;Z232.B16;Bakalář, Mikuláš, active 1493-1513
Z;Z232.B23;Basson, Govert, ca. 1581-1643
Z;Z232.B29;Bauersche Giesserei
Z;Z232.B33;Baumgart, Konrad, 15th/16th cent.
Z;Z232.B423;Beijing min zu yin shua chang
Z;Z232.B458;Benedetti, Platone de', -1496
Z;Z232.B469;Bentley, Wilder, 1900-
Z;Z232.B498;Berliner Handpresse
Z;Z232.B556;Bertoni, Moisés Santiago
Z;Z232.B5815;Bianchino, dal Leone, ca. 1475-1544
Z;Z232.B585;Bieler Press (Minneapolis, Minn.)
Z;Z232.B6;Bird & Bull Press
Z;Z232.B652;Blinn, Carol J.
Z;Z232.B654;Blumenthal, Joseph
Z;Z232.B66;Bodoni, Giovanni Battista
Z;Z232.B687;Bonducci, Andrea
Z;Z232.B79;Bowyer, William
Z;Z232.B797;Bradbury & Evans
Z;Z232.B8;Bradford, William
Z;Z232.B812;Bradley, Will, 1868-1962
Z;Z232.B83;Brazil. Departamento de Imprensa Nacional
Z;Z232.B848;Brewer (Breyer) family. Breyer, Lucas, I and II
Z;Z232.B85;Brewhouse Press
Z;Z232.B86;Brewster, William, 1566 or 1567-1644
Z;Z232.B868;Brighton Press
Z;Z232.B87;Bringhurst, John, fl. 1680-1685
Z;Z232.B875;Britannico family
Z;Z232.B897;Brumen, Thomas, 1532?-1588
Z;Z232.B927;Bulkley, Stephen, d. 1680
Z;Z232.B93;Bulmer, William, 1757-1830
Z;Z232.B945;Burgert, Hans-Joachim
Z;Z232.B948;Burov, K.M. (Konstantin Mikhai̮lovich)
Z;Z232.B97;Buttazzo, Antonio, 1905-1957
Z;Z232.C14;Caflisch, Max
Z;Z232.C146;Caliban Press
Z;Z232.C17;Cambridge University Press
Z;Z232.C21;Canada. Dept. of Public Printing and Stationery
Z;Z232.C28;Carter, Will, 1912-
Z;Z232.C35;Casa Literária do Arco do Cego
Z;Z232.C354;Caseg Press
Z;Z232.C37;Cavellat, Guillaume, d. 1576 or 7
Z;Z232.C38;Caxton, William
Z;Z232.C55;Clark, Willard (Willard F.)
Z;Z232.C65;Cobden-Sanderson, Thomas James
Z;Z232.C69;Colines, Simon de, d. 1546
Z;Z232.C792;Coresi, Diaconul, -approximately 1583
Z;Z232.C7933;Corvinus Press
Z;Z232.C794;Cossee, Piet C.
Z;Z232.C835;Crampton's Printing House
Z;Z232.C84;Cranach Presse
Z;Z232.C92;Crespin, Jean, d. 1572
Z;Z232.C927;Crnojević, Đurđe, ca. 1460-ca. 1514
Z;Z232.C93;Cromberger family
Z;Z232.C94;Crutchley, Brooke
Z;Z232.C962;Cuala Press
Z;Z232.C978;Curwen, Harold
Z;Z232.D16;Dahlstrom, Grant Edward
Z;Z232.D1615;Dai Nihon Insatsu Kabunshiki Kaisha
Z;Z232.D163;Daiichi Insatsujo
Z;Z232.D165;Dalla Volpe, Lelio and Petronio
Z;Z232.D18;Daniel Press
Z;Z232.D19;Daragnès, J.-G. (Jean-Gabriel), 1886-1950
Z;Z232.D2;Darantière, Maurice. Imprimerie Darantière
Z;Z232.D25;Davison, William, 1780-1858
Z;Z232.D27;Dawks, Ichabod, 1661-1730
Z;Z232.D277;Day, John, 1522-1584
Z;Z232.D278;Day Moon Press
Z;Z232.D285;De Montfort Press
Z;Z232.D287;Dean, Mallette, 1907-
Z;Z232.D343;Degotardi, John, 1860-1937
Z;Z232.D375;Denique, Aegidius
Z;Z232.D43;Derrydale Press
Z;Z232.D52;De Vinne, Theodore Low, 1828-1914
Z;Z232.D58;Diovatelli, family of printers
Z;Z232.D65;Doesborch, Jan van, d. 1536
Z;Z232.D66;Dolet, Etienne, 1509-1546
Z;Z232.D68;Donnelley (R.R.) and Sons Company
Z;Z232.D69;Double Elephant Press
Z;Z232.D73;Draeger frères
Z;Z232.D78;Druckerei Wallau
Z;Z232.D79;Drukarnia Księży Misjonarzy (Warsaw, Poland)
Z;Z232.D84;Duensing, Paul Hayden, 1929-
Z;Z232.E14;E.H. Walton Group (Port Elizabeth, South Africa)
Z;Z232.E42;Edizioni Pulcinoelefante
Z;Z232.E424;Eede, Louis van den
Z;Z232.E43;Egenolff, Christian
Z;Z232.E45;Ellandi, Otto, 1912-
Z;Z232.E47;Ellis, Richard Williamson, 1894-1982
Z;Z232.E5;Elsevier, family of printers
Z;Z232.E56;Ema Insatsu Kabushiki Kaisha
Z;Z232.E58;Emser, Hieronymus, 1478-1527
Z;Z232.E63;Enitharmon Press
Z;Z232.E77;Espinosa, Antonio de, d. 1578
Z;Z232.E8;Estienne, family of printers
Z;Z232.E92;Everson, William
Z;Z232.F24;Farfengo, Battista, active 1489-1500
Z;Z232.F34;Fedorov, Ivan, ca. 1510-1583
Z;Z232.F346;Fei, Andrea, active 17th century
Z;Z232.F36;Ferretti family
Z;Z232.F49;Finfgeld, Richard K.
Z;Z232.F5;Finland. Valtion painatuskeskus
Z;Z232.F52;Fiol, Szwajpolt, d. 1525 or 6
Z;Z232.F55;Florence. Sant' Jacopo di Ripoli (Dominican convent)
Z;Z232.F56;Florian, Josef
Z;Z232.F58;Flying Paper Press
Z;Z232.F62;Fonseca, Arthur Arezio da, 1873-1940
Z;Z232.F67;Forsberg, Vidar
Z;Z232.F72;Foulis Press
Z;Z232.F74;France. Imprimerie nationale
Z;Z232.F8;Franklin, Benjamin, 1706-1790
Z;Z232.F86;Fredericks, Claude
Z;Z232.F925;Froben, Johann, -1527
Z;Z232.F96;Fu dan da xue (Shanghai, China). Chu ban she
Z;Z232.G18;Gaffuri, Paolo, 1849-1931. Tipografia Gaffuri e Gatti
Z;Z232.G23;Galeati, Paolo, d. 1903
Z;Z232.G25;Garnett, Porter, 1871-1951
Z;Z232.G26;Garth, William W., 1915-1975
Z;Z232.G28;Gavelli, Niccolò, 1701-1777
Z;Z232.G426;Ghisolfi, Filippo, active 1631-1668
Z;Z232.G458;Gilbert & Rivington
Z;Z232.G486;Ginammi, Marco
Z;Z232.G55;Giunti, family of printers
Z;Z232.G565;Gliwa, Stanisław, 1910-1986
Z;Z232.G567;Glykys, family of printers
Z;Z232.G58;Göbl, Carol, 1845-1916
Z;Z232.G63;Golden Cockerel Press
Z;Z232.G635;Golden Hind Press
Z;Z232.G638;Goltzius, Hubertus, 1526-1583
Z;Z232.G68;Goudy, Frederic William
Z;Z232.G69;Government Printing Works (South Africa)
Z;Z232.G72;Grabhorn Press. Grabhorn, Edwin E. and Jane Bissell
Z;Z232.G73;Gráfico Amador
Z;Z232.G87;Great Britain. Her/His Majesty's Stationery Office
Z;Z232.G8753;Grefwe, Amond
Z;Z232.G87535;Grégr, Eduard, 1900-1986
Z;Z232.G8754;Gregynog Press. Gwasy Gregynog
Z;Z232.G8755;Grenfell Press
Z;Z232.G8756;Grenzius, Michael Gerhard
Z;Z232.G876;Gröll, Michal
Z;Z232.G878;Grover, James, d. 1700
Z;Z232.G933;Gullanders bogtrykkeri
Z;Z232.H114;Haas, Robert, 1898-
Z;Z232.H145;Haiman, György
Z;Z232.H148;Hamady, Walter
Z;Z232.H2;Hansard, Luke
Z;Z232.H358;Hatch Show Print (Firm)
Z;Z232.H4344;Hele, Rudolf
Z;Z232.H435;Heltai, Gáspár, d. 1574
Z;Z232.H54;Hertzog, Carl
Z;Z232.H613;Hijar, Gabriel de, fl. 1563-1576
Z;Z232.H72;Hoffman, Richard J.
Z;Z232.H73;Hogarth Press
Z;Z232.H796;Hoply, Wolfgang, d. 1522
Z;Z232.H836;Hrushivsḱyĭ monastyr (Hrushovo, Ukraine)
Z;Z232.H838;Hugo, Harold
Z;Z232.H87;Hutegger (Firm)
Z;Z232.I14;İbrahim Müteferrika, 1674?-1745
Z;Z232.I26;Iliazd, 1894-1975
Z;Z232.I313;Imprensa Nacional de Lisboa
Z;Z232.I3134;Imprensa Nacional de Moçambique
Z;Z232.I316;Imprenta Benítez
Z;Z232.I323;Imprenta del Monasterio de Nuestra Señora de Prado (Valladolid, Spain)
Z;Z232.I325;Imprenta Federal de William P. Griswold y John Sharpe, Montevideo
Z;Z232.I47;Infante, family of printers
Z;Z232.I83;Istituto poligrafico dello Stato (Italy)
Z;Z232.J34;Janot, Denis, -1545
Z;Z232.J36;Janus Press
Z;Z232.J37;Japan. Ōkurasho. Insatsukyoku
Z;Z232.J54;Jenson, Nicholas, ca. 1420-1480
Z;Z232.J56;Joh. Enschedé en Zonen
Z;Z232.J72;Jones, George William, 1860-1942
Z;Z232.J73;Jones, Thomas, 1648-1713
Z;Z232.J78;Jou, Louis
Z;Z232.K22;Kats (Aḥim)
Z;Z232.K32;Keimena (Firm)
Z;Z232.K34;Kennedy, Lawton, 1900-
Z;Z232.K66;Kner, family of printer. Kner, Imre, 1890-1945
Z;Z232.K676;Kníhtlačiaren̆ Václava a Jána K. Jelínka v Trnave
Z;Z232.K7953;Kongstad, Kristian, 1867-1929
Z;Z232.K7954;Kožičić, Šimun, ca. 1460-1536
Z;Z232.K82;Kraszewski, Józef Ignacy, 1812-1887
Z;Z232.K86;Kuhn, family of printers. Kühn, Balthasar
Z;Z232.K94;Kyōdō Insatsu Kabushiki Kaisha
Z;Z232.L15;Lagos State Printing Corporation
Z;Z232.L17;Laguna Verde Imprenta
Z;Z232.L184;Laichter, Jan
Z;Z232.L29;Landen, Johann, ca. 1462-ca. 1521
Z;Z232.L313;L'Angelier, Abel, d. fl. 1572-1609
Z;Z232.L393;Lavagna, Filippo da
Z;Z232.L396;Leadenhall Press
Z;Z232.L398;Leers, Reinier, 1654-1714
Z;Z232.L399;Leeu, Gerard, ca. 1445-1493
Z;Z232.L62;Leslie, Robert L., 1885-
Z;Z232.L75;Lone Goose Press
Z;Z232.L77;Long Shop Printing Office
Z;Z232.L89;Ludwig, von Renchen, 15th/16th cent.
Z;Z232.L95;Lyons, T.J. (Thomas Joseph)
Z;Z232.M195;Mahilio͡ŭskae Bohaia͡ŭlenskae bratstva
Z;Z232.M242;Malaysia. Jabatan Cetak Kerajaan (Sabah)
Z;Z232.M3;Manuzio, family of printers
Z;Z232.M322;Marcus Ward & Co.
Z;Z232.M33;Marion Press
Z;Z232.M34;Marlborough College Press
Z;Z232.M38;Martínez, Enrico, d. 1632
Z;Z232.M45;Mauritius. Government Printing Office
Z;Z232.M454;Maverick Press
Z;Z232.M477;Mažvydas, Martynas
Z;Z232.M482;McCollam Printers, Ltd.
Z;Z232.M485;McGarth, Harold P.
Z;Z232.M55;Mentelin, Johann, ca. 1410-1478
Z;Z232.M563;Merkur Druck
Z;Z232.M564;Merlo family
Z;Z232.M57;Merrymount Press
Z;Z232.M585;Metaxas, Nikodēmos, 1585-1646
Z;Z232.M627;Middle Hill Press
Z;Z232.M67;Minkman, J.
Z;Z232.M74;Monasch, Bar Loebel
Z;Z232.M82;Morano family
Z;Z232.M85;Morison, Stanley, 1889-1967
Z;Z232.M87;Morris, William. Kelmscott Press
Z;Z232.M886;Mosher, Thomas Bird, 1851-1923
Z;Z232.M8862;Moskovskaia͡ sinodal'naia͡ tipografīia͡
Z;Z232.M88624;Moskovskīĭ pechatnyĭ dvor
Z;Z232.N243;Nakata Insatsujo
Z;Z232.N247;Narodiczky's Press
Z;Z232.N25;Nash, John Henry
Z;Z232.N54;Never Mind the Press (Firm)
Z;Z232.N6;Newlights Press
Z;Z232.N62;Nhà xuá̂t bʼan Chính trị quó̂c gia
Z;Z232.N69;Nirṇayasāgara Presa
Z;Z232.N82;Nonesuch Press
Z;Z232.N897;Nūriyānī, Murtaz̤á, 1912-1998
Z;Z232.O18;Ocharte, Pedro, ca. 1532-1592
Z;Z232.O33;Officina Bodoni
Z;Z232.O333;Officina Chimerea
Z;Z232.O336;Officine grafiche Vecchioni
Z;Z232.O87;Overbrook Press
Z;Z232.O98;Oxford University Press
Z;Z232.P12;Pablos, Juan, d. 1561?
Z;Z232.P14;Paganino, Alessandro, 1509-1538
Z;Z232.P154;Paltasîchis, Andreas de, fl. 1476-1493
Z;Z232.P17;Paradise Press
Z;Z232.P25;Parks, William, d. 1750
Z;Z232.P33;Pavoni, Giuseppe, 1551-1641
Z;Z232.P432;Perger, Sandor
Z;Z232.P436;Perna, Pietro, 1519-ca. 1582
Z;Z232.P44;Perrin, Louis, 1799-1865
Z;Z232.P447;Peter Pauper Press
Z;Z232.P46;Petrejus, Johannes, 1497-1550
Z;Z232.P47;Petri, Johannes, 1441-1511
Z;Z232.P475;Petrunev, I.
Z;Z232.P52;Pfeil, Johann
Z;Z232.P57;Pichon, Léon, 1876-
Z;Z232.P65;Pissarro, Lucien, 1863-1944. Eragny Press
Z;Z232.P71;Plantin, family of printers. Plantin, Christophe
Z;Z232.P73;Plantin Press (Los Angeles, Calif.)
Z;Z232.P793;Półtawski, Adam, 1881-1952
Z;Z232.P795;Poltroon Press
Z;Z232.P94;Preller, Carl, 1802-1877
Z;Z232.P945;Press at Colorado College
Z;Z232.P962;Privatbuchdruckerey Ad Insigne Pinus in Augsburg
Z;Z232.P97;Pulman (George) & Sons Ltd. Pulman, George Frederick
Z;Z232.P975;Pump Press. G.L. Fischer
Z;Z232.P983;Püschmann, Friedrich Anton, 1829-1913 or 1914
Z;Z232.R12;Raamin Presse. Quadflieg, Roswitha
Z;Z232.R17;Rampant Lions Press
Z;Z232.R23;Ratdolt, Erhard
Z;Z232.R25;Ratta, Cesare, b. 1857
Z;Z232.R29;Red Ozier Press
Z;Z232.R318;Reflection Press
Z;Z232.R353;Remondini (Firm)
Z;Z232.R354;Renildis Handpers
Z;Z232.R61;Ritchie, Ward, 1905-
Z;Z232.R62;Riva, Franco, 1922-
Z;Z232.R63;Robertson, George
Z;Z232.R67;Rogers, Bruce
Z;Z232.R674;Rohse, Otto
Z;Z232.R68;Rollins, Carl Purington, 1880-1960
Z;Z232.R682;Ross, Sjoerd de, 1877-
Z;Z232.R8;Roycroft Shop
Z;Z232.R94;Rummonds, Richard-Gabriel
Z;Z232.R955;Rusconi, Giorgio, fl. 1500-1521
Z;Z232.S13;Sabah. Jabatan Cetak Kerajaan
Z;Z232.S15;Saga-ken (Japan). Insatsukyoku Imprensa
Z;Z232.S184;Samurai Press
Z;Z232.S186;Sancha, Antonio de, 1720-1790
Z;Z232.S22;São Paulo (Brazil: State). Imprensa oficial do Estado
Z;Z232.S234;Śāstri, Kāśinātha, 1895-
Z;Z232.S253;Schmied, François-Louis, 1873-1941
Z;Z232.S397;Seihan Insatsu Kabushiki Kaisha
Z;Z232.S47;Sessa, family of printers. Sessa, Giovanni Battista, fl. 1489-1505. Sessa, Melchiorre, fl.
Z;Z232.S525;Shakespeare Head Press
Z;Z232.S556;Shulzinger (Aḥim)
Z;Z232.S56;Siberch, John, 1475 or 6-1554?
Z;Z232.S57;Sichowsky, Richard von
Z;Z232.S615;Skaryna, Frantsysk Heorhiĭ, ca. 1490-ca. 1535
Z;Z232.S643;Sleepeck, William, 1871-1941
Z;Z232.S67;Snell, Johann
Z;Z232.S752;Springtide Press
Z;Z232.S753;Squires, Roy A.
Z;Z232.S759;Stadsdrukkerij van 'Amsterdam
Z;Z232.S769;Stamperia reale di Torino
Z;Z232.S784;Stanislao, Polono, fl. 1491-1514
Z;Z232.S8298;Stanley, Joe, 1889-1950
Z;Z232.S84;Stent, Peter, fl. 1640-1667
Z;Z232.S863;Stinehour Press
Z;Z232.S877;Stone House Press
Z;Z232.S9;Strawberry Hill Press
Z;Z232.S918;Struck, Michael Anton, 1676-1744
Z;Z232.S965;Sweynheim, Konrad, d. 1477
Z;Z232.S975;Szamotulska Drukarnia im. Józefa Kawalera
Z;Z232.S976;Szántó, Tibor
Z;Z232.T178;Taller Martín Pescador
Z;Z232.T18;Tallone, Alberto. Stamperia di Alberto Tallone
Z;Z232.T185;Tanaka Insatsu Kōgyō Kabushiki Kaisha
Z;Z232.T195;Tarasiev, Nikifor
Z;Z232.T198;Tarousopoulos family
Z;Z232.T218;Taylor, Edward DeWitt
Z;Z232.T22;Taylor & Taylor
Z;Z232.T38;Thejils, Henry
Z;Z232.T4;Thomas, Isaiah, 1749-1831
Z;Z232.T43;Thompson, Nathaniel
Z;Z232.T587;Tipografia Calasanziana
Z;Z232.T588;Tipografia dell'Oratorio (Rome, Italy)
Z;Z232.T594;Tipografia medicea orientale
Z;Z232.T596;Tipografia Zanetti
Z;Z232.T64;Tokuda, Kinsen, 1897-
Z;Z232.T69;Toppan Insatsu Kabushiki Kaisha
Z;Z232.T7;Torrentino, Lorenzo, d. 1563
Z;Z232.T74;Torresani, Gian Francesco, 1498-1557 or 8
Z;Z232.T8;Tory, Geoffroy, ca. 1480-ca. 1533
Z;Z232.T814;Tótfalusi Kis, Miklós, 1650-1702
Z;Z232.T85;Tragara Press
Z;Z232.T853;Treebus, K.F. (Karel F.)
Z;Z232.T863;Tschichold, Jan, 1902-1974
Z;Z232.T97;Typografia Agnelli
Z;Z232.U6;U.S. Government Printing Office
Z;Z232.V195;V. Neubert a synové
Z;Z232.V32;Ṿardi, Ari'el
Z;Z232.V34;Veen Oomkens, A. Van der (Alle), b. 1814
Z;Z232.V88;Vodaine, Jean
Z;Z232.V92;Von Gennep, Jaspar, 1550--ca. 1564
Z;Z232.V98;Vuković, Božidar, fl. 1519-1540
Z;Z232.W135;Wagnerschen Buchdruckerei in Ulm
Z;Z232.W15;Wakefield Press
Z;Z232.W17;Walker, Emery, Sir, 1851-1933
Z;Z232.W3598;Wehrli family
Z;Z232.W56;White Rabbit Press
Z;Z232.W63;Whittington Press
Z;Z232.W75;Wilson, Adrian
Z;Z232.W83;Wittliff, William D.
Z;Z232.W84;Wolfe, John
Z;Z232.W86;Wolpe, Berthold
Z;Z232.W865;Woodfall, Henry, d. 1747
Z;Z232.W87;Worde, Wynkyn de, d. 1534?
Z;Z232.W92;Wright, John, d. 1754
Z;Z232.Z18;Zainer, Johannes, d. 1541?
Z;Z232.Z25;Zalewski, Teodor, 1897-1985
Z;Z232.Z36;Zanella, Alessandro, 1955-2012
Z;Z232.Z37;Zarotto, Antonio
Z;Z232.Z5;Zenger, John Peter, 1697-1746
Z;Z232.Z67;Zoppino, Niccolò, fl. 1508-1544
Z;Z234;Medallic history of printing
Z;Z235;General works
Z;Z235.5.A-Z;By language, A-Z
Z;Z236.A-Z;By region or country, A-Z
Z;Z236.G3;Germany
Z;Z237;Watermarks
Z;Z240.A1;Bibliographies. Catalogs
Z;Z240.A15;Societies
Z;Z240.A2-.Z8;General works
Z;Z240.Z9;Sales catalogs
Z;Z240.4;Broadsides (15th and 16th centuries)
Z;Z241.A-Z;Individual incunabula, A-Z
Z;Z241.B58;Gutenberg Bible
Z;Z241.B6;Biblia pauperum
Z;Z241.S31;Schedel, Hartmann, 1440-1514. Liber chronicarum
Z;Z241.S74;Speculum humanae salvationis
Z;Z241.3.A-Z;Individual publications of the 16th century, A-Z
Z;Z241.3.B6;Bible. Polyglot. 1571
Z;Z241.3.E6;Erasmus. Moriae encomium
Z;Z241.3.F44;Fedorov, Ivan, ca. 1510-1583. Azbuka
Z;Z241.3.G75;Guicciardini, Lodovico, 1521-1589. Descrittione di tutti i Paessi Bassi
Z;Z241.5;Playing cards
Z;Z242.A-Z;Special topics, A-Z
Z;Z242.C2;Cancels
Z;Z242.C7;Colophons
Z;Z242.E77;Errata
Z;Z242.F9;Frontispieces
Z;Z242.I3;Imprints in books
Z;Z242.P3;Pagination
Z;Z242.P37;Paratext
Z;Z242.P7;Prefaces
Z;Z242.S6;Signatures
Z;Z242.T6;Title pages. Titles
Z;Z242.9;Periodicals. Societies. Serials
Z;Z243.A2;General works
Z;Z243.A5-Z;By region or country, A-Z
Z;Z243.U5;General works
Z;Z243.U6A-.U6Z;By region or state, A-Z
Z;Z244.5;General works
Z;Z244.6.A-Z;By region or country, A-Z
Z;Z244.64;General works
Z;Z244.645.A-Z;By region or country, A-Z
Z;Z244.7;The printing plant
Z;Z245;Calculators, ready reckoners, printers' arithmetics, etc.
Z;Z246;General works
Z;Z246.5.A-Z;Special types of publications, A-Z
Z;Z246.5.B76;Brochures
Z;Z246.5.M34;Magazines. Periodicals
Z;Z246.5.N49;Newsletters
Z;Z247;Paper and ink
Z;Z249;General works
Z;Z249.3;Electronics in printing. Data processing
Z;Z249.4;Lasers in printing
Z;Z250.A1;Bibliography
Z;Z250.A2;History. Biography
Z;Z250.A3;Materials, etc.
Z;Z250.A4;Legibility, etc.
Z;Z250.A5-Z;General technique. Specimen books
Z;Z250.25;Numerals. Numbers
Z;Z250.3;Type ornaments. Printers' ornaments
Z;Z250.5.A-Z;Styles or forms, A-Z
Z;Z250.5.A525;Aharoni type
Z;Z250.5.A53;American uncial
Z;Z250.5.A77;Arrighi type
Z;Z250.5.A84;Augustal
Z;Z250.5.B64;Boldface type
Z;Z250.5.C15;Caledonia
Z;Z250.5.C42;Celtic
Z;Z250.5.C44;Centaur roman
Z;Z250.5.C47;Cheltenham
Z;Z250.5.C62;Cochin
Z;Z250.5.C65;Condensed
Z;Z250.5.D56;DIN
Z;Z250.5.D57;Display type
Z;Z250.5.E45;Elsevier
Z;Z250.5.E86;Expanded type
Z;Z250.5.F88;Futura
Z;Z250.5.G6;Gothic
Z;Z250.5.H45;Helvetica
Z;Z250.5.H8;Hunt roman
Z;Z250.5.I8;Italic
Z;Z250.5.L6;Logotype
Z;Z250.5.M65;Monotype
Z;Z250.5.O87;Outline
Z;Z250.5.R64;Roman
Z;Z250.5.R87;Rustic
Z;Z250.5.S24;Sans serif
Z;Z250.5.S4;Script. Civilite, etc.
Z;Z250.5.S95;Syntax-Antiqua
Z;Z250.5.U4;Uncial
Z;Z250.5.W65;Wood type
Z;Z250.6.A-Z;Symbols in special fields, A-Z
Z;Z250.6.A1;General
Z;Z250.6.M3;Mathematics
Z;Z250.7;General works
Z;Z250.8.A-Z;By special language or system, A-Z
Z;Z250.8.A23;Adobe Type Manager
Z;Z250.8.A25;Adobe TypeAlign
Z;Z250.8.F65;Fontographer
Z;Z250.8.M46;METAFONT
Z;Z250.8.P68;PostScript
Z;Z250.8.T78;TrueType
Z;Z251.A-Z;By language, A-Z
Z;Z251.A6;Arabic
Z;Z251.A7;Armenian
Z;Z251.B45;Bengali
Z;Z251.C5;Chinese
Z;Z251.C56;Church Slavic
Z;Z251.D4;Devanagari
Z;Z251.G45;Georgian
Z;Z251.G7;Greek
Z;Z251.H4;Hebrew
Z;Z251.H6;Hieroglyphic
Z;Z251.H86;Hungarian
Z;Z251.I7;Irish
Z;Z251.J3;Japanese
Z;Z251.K65;Korean
Z;Z251.O6;Oriental
Z;Z251.R9;Russian
Z;Z251.S68;South Asian
Z;Z251.S75;Spanish
Z;Z251.S94;Swedish
Z;Z251.S97;Syriac
Z;Z251.T45;Thai
Z;Z251.T53;Tibetan
Z;Z251.U47;Ukrainian
Z;Z251.U73;Urdu
Z;Z252;Stereotyping. Electrotyping
Z;Z252.5.A-Z;Other processes, A-Z
Z;Z252.5.A87;Autotype process printing
Z;Z252.5.C47;Cerography
Z;Z252.5.D54;Digital printing
Z;Z252.5.F6;Flexography
Z;Z252.5.I48;Ink jet printing
Z;Z252.5.I49;Instant printing
Z;Z252.5.I5;Intaglio printing
Z;Z252.5.L37;Laser printing
Z;Z252.5.L48;Letterpress printing
Z;Z252.5.L5;Lithography
Z;Z252.5.M8;Multiple printing
Z;Z252.5.N64;Nonimpact printing
Z;Z252.5.O5;Offset printing. Offset lithography
Z;Z252.5.O55;On-demand printing
Z;Z252.5.P5;Plate printing
Z;Z252.5.R4;Relief printing
Z;Z252.5.W37;Waterless printing
Z;Z253;General works
Z;Z253.2;Phototypesetting
Z;Z253.3;General works
Z;Z253.4.A-Z;By special language or system, A-Z
Z;Z253.4.A65;AMS-LaTeX
Z;Z253.4.L38;LaTeX systems
Z;Z253.4.L43;LEFT language
Z;Z253.4.M53;MicroTeX system
Z;Z253.4.P34;PAGE-1 System
Z;Z253.4.T47;TeX System
Z;Z253.4.U47;ULTRA-X language
Z;Z253.4.U53;UNIX System
Z;Z253.5;Makeup
Z;Z253.53;General works
Z;Z253.532.A-Z;Individual programs, machines, etc., A-Z
Z;Z253.532.A34;Adobe InDesign
Z;Z253.532.A54;Ami pro
Z;Z253.532.B66;Bookdown
Z;Z253.532.D48;DeScribe
Z;Z253.532.E94;Express publisher
Z;Z253.532.F7;FrameMaker
Z;Z253.532.I58;Interleaf publisher
Z;Z253.532.M34;MacWrite Pro
Z;Z253.532.M53;Microsoft Publisher
Z;Z253.532.P33;PageMaker
Z;Z253.532.P34;PagePlus
Z;Z253.532.Q37;QuarkXPress
Z;Z253.532.S37;Serif Publishing power-suite
Z;Z253.532.V45;Ventura Publisher. Ventura. Xerox Ventura Publisher
Z;Z253.532.W67;Word Pro
Z;Z254;Proofreading
Z;Z255;Imposition and locking up
Z;Z256;General works
Z;Z257;Printing of pictures, illustrations, etc.
Z;Z258;Color printing
Z;Z260;Drying
Z;Z261;Folding
Z;Z262;Machines for paging
Z;Z264;Stencils. Stamps. Rubber type
Z;Z264.5;Printing of documents. Public printing
Z;Z264.7;Security printing
Z;Z265;General works
Z;Z265.5.A-Z;Special means, A-Z
Z;Z265.5.M53;Microphotography. Micrographics
Z;Z266;General works
Z;Z266.5;Bibliography
Z;Z266.7;Dictionaries
Z;Z267;Periodicals. Serials
Z;Z268;Societies
Z;Z269;General works
Z;Z269.2.A-Z;Individual bookbinders, A-Z
Z;Z269.3.A-Z;Special types of bindings, A-Z
Z;Z269.3.A34;Adhesive bindings
Z;Z269.3.A58;Anthropodermic books
Z;Z269.3.A75;Armorial
Z;Z269.3.B37;Baroque
Z;Z269.3.C58;Cloth
Z;Z269.3.D78;Drum leaf
Z;Z269.3.D87;Durable
Z;Z269.3.E42;Embossed
Z;Z269.3.E43;Embroidered
Z;Z269.3.F55;Fine bindings. Ornamental bindings
Z;Z269.3.G57;Girdle books
Z;Z269.3.G68;Gothic
Z;Z269.3.I95;Ivory
Z;Z269.3.J48;Jeweled
Z;Z269.3.L43;Leather
Z;Z269.3.M44;Medieval
Z;Z269.3.M67;Mosaic
Z;Z269.3.P37;Paper
Z;Z269.3.P52;Pictorial
Z;Z269.3.P8;Publishers'
Z;Z269.3.R46;Renaissance
Z;Z269.3.S55;Silver
Z;Z269.3.S73;Stamped. Blind tooled
Z;Z269.5;Commercial bookbinding
Z;Z270.A-Z;By region or country, A-Z
Z;Z270.U5;General, and local
Z;Z270.U6;Special
Z;Z271;General works
Z;Z271.3.A-Z;Special elements or techniques, A-Z
Z;Z271.3.A34;Adhesives
Z;Z271.3.B62;Board slotting
Z;Z271.3.B65;Book covers
Z;Z271.3.E53;End papers. Decorative paper
Z;Z271.3.F37;Fastenings
Z;Z271.3.G54;Gilding
Z;Z271.3.H43;Headbands
Z;Z271.3.M37;Marbling. Marbled papers. Edge marbling
Z;Z271.3.P37;Paste papers
Z;Z271.3.R45;Repairing
