classe;cote_range;description
PN;PN56.5.Y67;Youth
PN;PN57.A-Z;Individual characters, A-Z
PN;PN57.A26;Aeneas (Legendary character)
PN;PN57.A33;Agamemnon
PN;PN57.A34;Ajax
PN;PN57.A35;Alarcos
PN;PN57.A37;Alcestis
PN;PN57.A4;Alexander, the Great
PN;PN57.A42;Ambrose, Saint, Bishop of Milan, d. 397
PN;PN57.A43;Amphitryon
PN;PN57.A44;Anacaona, -1504
PN;PN57.A45;Anne of Brittany
PN;PN57.A47;Antigone
PN;PN57.A49;Apollo (Greek deity)
PN;PN57.A5;Apollonius of Tyre
PN;PN57.A53;Arachne (Greek mythology)
PN;PN57.A54;Ariadne (Greek mythology)
PN;PN57.A55;Arminius, Prince of the Cherussi
PN;PN57.A6;Arthur and Arthurian legends
PN;PN57.A74;Ashurbanipal, King of Assyria, fl. 668-627 B.C.
PN;PN57.A8;Attila
PN;PN57.A84;Augustus, Emperor of Rome, 63 B.C.-14 A.D.
PN;PN57.B25;Barlaam and Joasaph
PN;PN57.B3;Beatrix Sacrista
PN;PN57.B4;Belisarius, approximately 505-565
PN;PN57.B47;Berenice, b. ca. 28
PN;PN57.B55;Bluebeard
PN;PN57.C2;Caesar
PN;PN57.C25;Cain
PN;PN57.C27;Callisto
PN;PN57.C3;Carlos, Prince of Asturias, 1545-1568
PN;PN57.C33;Carmen
PN;PN57.C38;Cassandra
PN;PN57.C39;Castro, Ines de, d. 1355
PN;PN57.C45;Charadrius
PN;PN57.C48;Charlemagne
PN;PN57.C5;El Cid Campeador
PN;PN57.C52;Circe
PN;PN57.C55;Cleopatra
PN;PN57.C57;Clytemnestra
PN;PN57.C6;Columbus, Christopher
PN;PN57.C64;Cook, James
PN;PN57.C85;Cupid (Roman deity)
PN;PN57.D38;David, King of Israel
PN;PN57.D39;Demogorgon (Roman deity)
PN;PN57.D4;Devil
PN;PN57.D5;Dido, Queen of Carthage
PN;PN57.D55;Dietrich von Bern
PN;PN57.D57;Dionysus (Greek deity)
PN;PN57.D7;Don Juan
PN;PN57.D74;Don Quixote
PN;PN57.E26;Echo (Greek mythology)
PN;PN57.E4;Electra
PN;PN57.E54;Endymion
PN;PN57.E68;Erauso, Catalina de, b. ca. 1592
PN;PN57.E69;Esther, Queen of Persia
PN;PN57.E7;Eteocles and Polynices
PN;PN57.E8;Europa
PN;PN57.E9;Everyman
PN;PN57.F25;Fantômas
PN;PN57.F3;Faust
PN;PN57.F6;Flying Dutchman
PN;PN57.F67;Fortuna (Roman deity)
PN;PN57.F73;Francis, of Assisi, Saint, 1182-1226
PN;PN57.F8;Friedrich II, der Grosse, King of Prussia, 1712-1786
PN;PN57.G3;Galahad
PN;PN57.G33;Gandhi, Mohandas Karamchand
PN;PN57.G35;Garibaldi
PN;PN57.G4;Geneviève of Brabant
PN;PN57.G56;Golem
PN;PN57.G6;The Graces
PN;PN57.G75;Grendel
PN;PN57.G8;Griselda
PN;PN57.G85;Guenevere
PN;PN57.G9;Gyges
PN;PN57.H3;Hairy anchorite
PN;PN57.H32;Hamlet
PN;PN57.H4;Helen of Troy
PN;PN57.H42;Hengist
PN;PN57.H43;Hercules
PN;PN57.H435;Hermione
PN;PN57.H44;Hero and Leander
PN;PN57.H45;Herod I, the Great, King of Judea, d. 4 B.C.
PN;PN57.H87;Hurrem, consort of Süleyman I, Sultan of the Turks, ca. 1504-1558?
PN;PN57.H96;Hypatia -415
PN;PN57.H97;Hypsipyle
PN;PN57.I3;Icarus
PN;PN57.I6;Inkle and Yarico
PN;PN57.I7;Iphigenia
PN;PN57.J35;Jan III Sobieski, King of Poland, 1629-1696
PN;PN57.J4;Jeanne d'Arc
PN;PN57.J44;Jephthah, Judge of Israel
PN;PN57.J47;Jesus Christ
PN;PN57.J57;Job, the Patriarch
PN;PN57.J6;John the Baptist
PN;PN57.J65;Jonah (Biblical prophet)
PN;PN57.J68;Joseph, the Patriarch
PN;PN57.J78;Judas Iscariot
PN;PN57.J8;Judith
PN;PN57.J83;Julian, Emperor of Rome, 331-363
PN;PN57.J84;Jupiter (Roman deity)
PN;PN57.K27;Karađorđe Petrović
PN;PN57.K3;Karl XII, King of Sweden
PN;PN57.K46;Khmelʹnyt͡sʹkyĭ, Bohdan, approximately 1594-1657
PN;PN57.K67;Kosciuszko, Tadeusz, 1746-1817
PN;PN57.K8;Kundrie
PN;PN57.L3;Lancelot
PN;PN57.L65;Lorelei
PN;PN57.L8;Lucretia, Roman matron
PN;PN57.L9;Luther
PN;PN57.M23;Mansong, Jack, -1781
PN;PN57.M233;Manuzio, Aldo, 1449 or 1450-1515
PN;PN57.M24;Marat, Jean Paul, 1743-1793
PN;PN57.M27;Mary, Virgin
PN;PN57.M28;Mary Magdalene, Saint
PN;PN57.M3;Mary Stuart, Queen of the Scots
PN;PN57.M37;Medea
PN;PN57.M38;Medici, Lorenzino de'
PN;PN57.M384;Medusa (Greek mythology)
PN;PN57.M39;Melusine (Legendary character)
PN;PN57.M4;Merlin
PN;PN57.M44;Merope, wife of Cresphontes
PN;PN57.M53;Midas
PN;PN57.M65;Moses (Biblical leader)
PN;PN57.M73;Muḥammad, Prophet, -632
PN;PN57.M77;Munchausen
PN;PN57.M8;Mustapha und Zeangir
PN;PN57.N3;Napoleon I
PN;PN57.N33;Narcissus
PN;PN57.O3;Odysseus
PN;PN57.O35;Oedipus
PN;PN57.O4;Ogier le Danois
PN;PN57.O65;Orpheus
PN;PN57.O7;Oswald, Saint, King of Northumbria
PN;PN57.P25;Pan (Deity)
PN;PN57.P255;Pandora
PN;PN57.P27;Panza, Sancho
PN;PN57.P3;Parsifal
PN;PN57.P4;Pedro I, el Cruel, King of Castile and Leon, 1334-1369
PN;PN57.P43;Penelope (Greek mythology)
PN;PN57.P45;Persephone (Greek deity)
PN;PN57.P48;Phaedra
PN;PN57.P485;Phaeton
PN;PN57.P487;Philemon and Baucis
PN;PN57.P4875;Philip II, King of Spain, 1527-1598
PN;PN57.P488;Philoctetes
PN;PN57.P49;Pierrot
PN;PN57.P495;Pilate, Pontius, active 1st century
PN;PN57.P5;Piper of Hamelin
PN;PN57.P62;Pocahontas, d. 1617
PN;PN57.P64;Polyphemus
PN;PN57.P69;Procula, Claudia
PN;PN57.P73;Prometheus
PN;PN57.P76;Proteus (Greek deity)
PN;PN57.P77;Psyche (Greek deity)
PN;PN57.P79;Punchinello
PN;PN57.P86;Pygmalion
PN;PN57.P9;Pyramus and Thisbe
PN;PN57.R33;Rais, Gilles de, 1404-1440
PN;PN57.R35;Rama (Hindu deity)
PN;PN57.R48;Reynard the Fox
PN;PN57.R57;Roberval, Marguerite de
PN;PN57.R58;Roderick, King of the Visigoths, d. 711?
PN;PN57.R6;Roland or Orlando
PN;PN57.S27;Saladin, Sultan of Egypt and Syria, 1137-1193
PN;PN57.S3;Salome
PN;PN57.S33;Samson, Judge of Israel
PN;PN57.S335;Sappho
PN;PN57.S34;Saturn (Roman deity)
PN;PN57.S35;Saul, King of Israel
PN;PN57.S42;Scheherazade
PN;PN57.S5;Siegfried
PN;PN57.S54;Sleeping Beauty
PN;PN57.S57;Socrates
PN;PN57.S6;Sohrab and Rustum
PN;PN57.S82;Stalin, Joseph, 1879-1953
PN;PN57.S94;The superman
PN;PN57.T3;Tannhäuser
PN;PN57.T5;Thais
PN;PN57.T63;Thersites (Greek mythology)
PN;PN57.T64;Timon of Athens (Legendary character)
PN;PN57.T65;Timur, the Great, 1336-1405
PN;PN57.T8;Tristan and Isolde
PN;PN57.U5;Undine
PN;PN57.V4;Venus (Goddess)
PN;PN57.W25;Waldmann, Hans, ca. 1435-1489
PN;PN57.W257;Walthari, of Aquitaine
PN;PN57.W3;Wandering Jew
PN;PN57.W5;Widow of Ephesus
PN;PN57.W55;Wild huntsman
PN;PN58;Single essays
PN;PN59;General works
PN;PN61;General special
PN;PN61.5;Audiovisual aids
PN;PN62;Examinations, questions, etc.
PN;PN63;Ancient
PN;PN64;Middle ages
PN;PN65;Renaissance
PN;PN66;17th-18th centuries
PN;PN67;19th century
PN;PN68;20th century
PN;PN68.2;21st century
PN;PN70;United States
PN;PN71.A-Z;Other regions or countries, A-Z
PN;PN72.A-Z;By school, A-Z
PN;PN73;Literary research
PN;PN74;Collective
PN;PN75.A-Z;Individual, A-Z
PN;PN80;Periodicals. Societies. Serials
PN;PN80.5;Congresses
PN;PN81;General works
PN;PN83;Popular works
PN;PN85;Addresses, essays, lectures
PN;PN86;General works
PN;PN87;Ancient
PN;PN88;Medieval and Renaissance to 1600
PN;PN89;17th century
PN;PN90;18th century
PN;PN92;19th century
PN;PN94;20th century
PN;PN94.2;21st century
PN;PN98.A-Z;Special topics. By subject, A-Z
PN;PN98.B7;Book reviewing
PN;PN98.C6;Communists as critics
PN;PN98.D43;Deconstruction
PN;PN98.E36;Ecocriticism
PN;PN98.E4;Electronic data processing
PN;PN98.E93;Existentialism
PN;PN98.F6;Formalism
PN;PN98.H57;Historical criticism
PN;PN98.H85;Humanistic psychology
PN;PN98.I54;Information theory
PN;PN98.I58;Intertextuality
PN;PN98.L65;Logical positivism
PN;PN98.M67;Moral and ethical aspects
PN;PN98.N4;New Criticism
PN;PN98.N45;New Historicism
PN;PN98.P64;Politics
PN;PN98.P67;Postmodernism
PN;PN98.P75;Psychoanalytic approach to criticism
PN;PN98.R38;Reader-response criticism. Reception aesthetics
PN;PN98.R4;Realism
PN;PN98.R44;Religious approach to criticism
PN;PN98.R65;Romanticism
PN;PN98.S46;Semiotic approach to literature
PN;PN98.S6;Sociological approach to criticism
PN;PN98.S7;Structuralism
PN;PN98.T6;Toposforschung
PN;PN98.W64;Women critics. Feminist criticism
PN;PN99.A-Z;By region or country, A-Z
PN;PN101;American and English
PN;PN109;Other
PN;PN121;Associations
PN;PN131;International
PN;PN133.A-Z;National (and local). By region or country, A-Z
PN;PN137;Collections
PN;PN141;Dictionaries
PN;PN142;General works
PN;PN142.5;Computer network resources
PN;PN143;Study and teaching. Schools, etc.
PN;PN144;Early to 1800
PN;PN145;General works (Theory and technique)
PN;PN146;Research work. Historical and scientific authorship
PN;PN147;"Popular works. ""Writing for the press"""
PN;PN147.5;Authorship of children's literature
PN;PN148;Writing for new literates
PN;PN149;Addresses, essays, lectures
PN;PN149.8;Collective
PN;PN149.9.A-Z;Individual, A-Z
PN;PN150;Early works
PN;PN151;General works. Treatises
PN;PN153;Popular works
PN;PN154;Literary ethics
PN;PN155;Authors and publishers
PN;PN156;Censorship
PN;PN157;Dilettantism
PN;PN159;Amateur and juvenile writers
PN;PN160;Preparation of manuscripts, etc.
PN;PN161;How to sell manuscripts
PN;PN162;Editing of books and manuscripts
PN;PN163;Literary agents
PN;PN164;Literary landmarks. Homes and haunts of authors. Literary journeys
PN;PN165;Miscellany
PN;PN166;Imitation (in literature)
PN;PN167;General works
PN;PN168.A-Z;Cases. By the name of the author accused, A-Z
PN;PN169;Satire. Humor
PN;PN171.A-Z;Other special topics, A-Z
PN;PN171.A28;Acknowledgments
PN;PN171.A33;Adaptation
PN;PN171.A6;Anonymity
PN;PN171.C3;Cartoon captions
PN;PN171.C5;Child authors
PN;PN171.C65;Collaboration
PN;PN171.C74;Creative nonfiction
PN;PN171.C85;Cultural appropriation
PN;PN171.D37;Data processing
PN;PN171.D4;Dedications
PN;PN171.E3;Eccentric literature
PN;PN171.E76;Erotic literature
PN;PN171.E8;Errors and blunders
PN;PN171.F35;Fairy tales
PN;PN171.F56;Footnotes. Bibliographical citations
PN;PN171.F6;General works
PN;PN171.F7;Cases. By name, A-Z
PN;PN171.G47;Ghostwriting
PN;PN171.G74;Greeting cards
PN;PN171.H67;Housewives as authors
PN;PN171.I6;Insane authors
PN;PN171.I66;Interviews
PN;PN171.I7;Introductions
PN;PN171.L3;Laboring class authors
PN;PN171.M93;Multilingualism. Bilingualism
PN;PN171.M98;Myth
PN;PN171.O3;Obsequies
PN;PN171.O55;Online authorship
PN;PN171.P4;Pensions
PN;PN171.P7;Prefaces
PN;PN171.P75;Prizes
PN;PN171.P8;Prologues and epilogues
PN;PN171.P83;Psychological aspects
PN;PN171.Q6;Quotations
PN;PN171.R45;Religious aspects
PN;PN171.R66;Romance fiction
PN;PN171.S45;Sex differences
PN;PN171.S83;Substance abuse
PN;PN171.T5;Titles of books
PN;PN171.W74;Writer's block
PN;PN171.4;Periodicals
PN;PN171.6;Congresses
PN;PN172;Dictionaries. Terminology
PN;PN173;Early works
PN;PN175;English
PN;PN176;French
PN;PN179;Other
PN;PN181;Study and teaching
PN;PN183;History
PN;PN185;Early works
PN;PN187;English
PN;PN189;Other
PN;PN191;Compends
PN;PN193;Elementary manuals
PN;PN195;Quizzes
PN;PN197;General works
PN;PN198;Lists of subjects, outlines
PN;PN203;Style
PN;PN204;Readability
PN;PN205;Exposition
PN;PN207;Argumentation
PN;PN209;Analysis
PN;PN212;Narration
PN;PN213;Implied author
PN;PN218;Other
PN;PN221;Invention
PN;PN222;Openings (Rhetoric)
PN;PN223;Imitation
PN;PN224;Circular narratives (Rhetoric)
PN;PN225;Amplification
PN;PN226;Foregrounding
PN;PN227;General works
PN;PN228.A-Z;Special, A-Z
PN;PN228.C45;Chiasmus
PN;PN228.H46;Hendiadys
PN;PN228.M35;Metalepsis
PN;PN228.M4;Metaphor
PN;PN228.P2;Paradox
PN;PN228.S5;Simile
PN;PN228.S95;Synecdoche
PN;PN229;Use of adjectives, epithets, etc.
PN;PN229.E9;Expletives
PN;PN235;Epistolary
PN;PN239.A-Z;Other, A-Z
PN;PN239.P64;Political
PN;PN241.A1;Periodicals. Societies. Serials
PN;PN241.A3-Z;General works
PN;PN241.5.A-Z;By region or country, A-Z
PN;PN245;Aids. Scrapbooks, commonplace books
PN;PN441;Theory and method
PN;PN451;Comprehensive
PN;PN452;Minor
PN;PN453;Collected memoirs, letters, etc.
PN;PN456;Comprehensive
PN;PN457;Minor
PN;PN458;Collected memoirs, letters, etc.
PN;PN461;Comprehensive
PN;PN462;Minor
PN;PN463;Collected memoirs, letters, etc.
PN;PN466;Other
PN;PN471;English works
PN;PN472;French works
PN;PN473;German works
PN;PN479;Other
PN;PN481;Feminine influence in literature. Authors' relations to women. Love, marriage, etc.
PN;PN485;Catholic authors
PN;PN490;Black authors
PN;PN491;Blind authors
PN;PN491.2;Feminist authors
PN;PN491.3;Gay authors
PN;PN491.4;Indigenous authors
PN;PN491.5;Minority authors
PN;PN492;Physicians as authors
PN;PN494;Prisoners as authors
PN;PN494.5;Psychoanalysts as authors
PN;PN495;Exiled authors. Expatriates
PN;PN497;Authors of children's literature
PN;PN500;Early through 1800
PN;PN500.5;Polyglot
PN;PN501;American and English
PN;PN502;Dutch
PN;PN503;French
PN;PN504;German
PN;PN505;Italian
PN;PN506;Scandinavian
PN;PN507;Slavic
PN;PN508;Spanish and Portuguese
PN;PN509.A-Z;Other, A-Z
PN;PN510;Early through 1800
PN;PN510.5;Polyglot
PN;PN511;American and English
PN;PN512;Dutch
PN;PN513;French
PN;PN514;German
PN;PN515;Italian
PN;PN516;Scandinavian
PN;PN517;Slavic
PN;PN518;Spanish and Portuguese
PN;PN519.A-Z;Other languages, A-Z
PN;PN521;Early through 1800
PN;PN522;1801-1860
PN;PN523;Treatises
PN;PN524;Compends, textbooks, outlines
PN;PN531;Early through 1800
PN;PN532;1801-1860
PN;PN533;Treatises
PN;PN534;Compends, textbooks, outlines
PN;PN541;Early through 1800
PN;PN542;1801-1860
PN;PN543;Treatises
PN;PN544;Compends, textbooks, outlines
PN;PN551;Early through 1800
PN;PN552;1801-1860
PN;PN553;Treatises
PN;PN554;Compends, textbooks, outlines
PN;PN561;Early through 1800
PN;PN562;1801-1860
PN;PN563;Treatises
PN;PN564;Compends, textbooks, outlines
PN;PN571;Early through 1800
PN;PN572;1801-1860
PN;PN573;Treatises
PN;PN574;Compends, textbooks, outlines
PN;PN581;Early through 1800
PN;PN582;1801-1860
PN;PN583;Treatises
PN;PN584;Compends, textbooks, outlines
PN;PN591;Early through 1800
PN;PN592;1801-1860
PN;PN593;Treatises
PN;PN594;Compends, textbooks, outlines
PN;PN595.A-Z;Other languages, A-Z
PN;PN597;Literary movements (General)
PN;PN599;Idealism
PN;PN601;Realism. Naturalism
PN;PN603;Romanticism
PN;PN605.A-Z;Other, A-Z
PN;PN605.C2;Catholic church - Influence on literature
PN;PN605.Z9;Curiosa. Eccentric literary history
PN;PN610;Ancient and medieval
PN;PN611;Origins
PN;PN620;Early through 1800
PN;PN620.5;Polyglot
PN;PN621;American and English
PN;PN622;Dutch
PN;PN623;French
PN;PN624;German
PN;PN625;Italian
PN;PN626;Scandinavian
PN;PN627;Slavic
PN;PN628;Spanish and Portuguese
PN;PN629.A-Z;Other, A-Z
PN;PN630;Addresses, essays, lectures
PN;PN640;Early through 1800
PN;PN640.5;Polyglot
PN;PN641;American and English
PN;PN642;Dutch
PN;PN643;French
PN;PN644;German
PN;PN645;Italian
PN;PN646;Scandinavian
PN;PN647;Slavic
PN;PN648;Spanish and Portuguese
PN;PN649.A-Z;Other, A-Z
PN;PN661;Periodicals and societies
PN;PN663;Congresses
PN;PN665;General works
PN;PN667;Selections
PN;PN669;Dictionaries
PN;PN670;Early through 1800
PN;PN670.5;Polyglot
PN;PN671;American and English
PN;PN672;Dutch
PN;PN673;French
PN;PN674;German
PN;PN675;Italian
PN;PN676;Scandinavian
PN;PN677;Slavic
PN;PN678;Spanish and Portuguese
PN;PN679.A-Z;Other, A-Z
PN;PN681;Addresses, essays, lectures
PN;PN681.5;Classical literature in relation to medieval literature
PN;PN682.A-Z;Special topics, A-Z
PN;PN682.A48;Alexander, the Great, 356-323 B.C.
PN;PN682.A5;Allegory
PN;PN682.A55;Anger
PN;PN682.A57;Animals
PN;PN682.A67;Arab influences
PN;PN682.A7;Art
PN;PN682.A75;Artisans
PN;PN682.A88;Authors
PN;PN682.B55;Birds
PN;PN682.B56;Blood
PN;PN682.B63;Body and soul
PN;PN682.B65;Books and reading
PN;PN682.B68;Boundaries
PN;PN682.C2;Catholic church and literature
PN;PN682.C3;Castles
PN;PN682.C37;Castration
PN;PN682.C5;Characters and characteristics
PN;PN682.C53;Chivalry
PN;PN682.C538;Circumcision
PN;PN682.C54;Cities and towns
PN;PN682.C545;Claustrophobia
PN;PN682.C547;Color
PN;PN682.C56;Communication
PN;PN682.C58;Confession
PN;PN682.C59;Couples
PN;PN682.C6;Courtly love
PN;PN682.C72;Crime
PN;PN682.C728;Crusades
PN;PN682.C73;Crying
PN;PN682.C82;Cuckolds
PN;PN682.C85;Curiosities and wonders
PN;PN682.D4;Death
PN;PN682.D48;Devil
PN;PN682.D54;Dietetics
PN;PN682.D56;Digression (Rhetoric)
PN;PN682.D72;Dragons
PN;PN682.E46;Ekphrasis
PN;PN682.E48;Emotions
PN;PN682.E88;Exoticism
PN;PN682.F27;Fairies
PN;PN682.F3;Fall of man
PN;PN682.F34;Family violence
PN;PN682.F36;Fantasy
PN;PN682.F6;Forests
PN;PN682.F64;Four elements (Philosophy)
PN;PN682.F7;Franciscans
PN;PN682.F74;Friendship
PN;PN682.G36;Games
PN;PN682.G4;Geis (tabu)
PN;PN682.G45;Geography
PN;PN682.G48;Gesture
PN;PN682.G6;Glory
PN;PN682.G64;Go-betweens
PN;PN682.G65;Goddesses
PN;PN682.G74;Grief
PN;PN682.H35;Hair
PN;PN682.H43;Heart
PN;PN682.H47;Hermits
PN;PN682.H48;Heroes
PN;PN682.H65;Homosexuality
PN;PN682.H68;Horns
PN;PN682.H76;Humor
PN;PN682.H8;Hunting
PN;PN682.I33;Identity
PN;PN682.I46;Image of God
PN;PN682.I47;Incest
PN;PN682.I5;Individuality
PN;PN682.I67;Inspiration
PN;PN682.J47;Jerusalem
PN;PN682.K54;Knights and knighthood
PN;PN682.L38;Law
PN;PN682.L57;Lists
PN;PN682.L68;Love
PN;PN682.M34;Magic
PN;PN682.M37;Marriage
PN;PN682.M38;Marvelous, The, in literature
PN;PN682.M42;Mediterranean Region
PN;PN682.M43;Memory
PN;PN682.M44;Mental illness
PN;PN682.M47;Metaphor
PN;PN682.M53;Microcosm and macrocosm
PN;PN682.M57;Military religious orders
PN;PN682.M58;Miracles
PN;PN682.M65;Monsters
PN;PN682.M87;Muslims
PN;PN682.N3;Nature
PN;PN682.N54;Nightingales
PN;PN682.N65;Nonverbal communication
PN;PN682.N84;Nudity
PN;PN682.N86;Numbers
PN;PN682.N87;Nuns
PN;PN682.O43;Old age
PN;PN682.O7;Ordeal
PN;PN682.O75;Orient
PN;PN682.O84;Other (Philosophy)
PN;PN682.O87;Outlaws
PN;PN682.P24;Paganism
PN;PN682.P25;Pain
PN;PN682.P27;Paradise
PN;PN682.P28;Parent and child
PN;PN682.P3;Patrons
PN;PN682.P35;Peasantry
PN;PN682.P45;People with disabilities
PN;PN682.P47;Personality
PN;PN682.P475;Personification
PN;PN682.P5;Pilgrims and pilgrimages
PN;PN682.P65;Point of view
PN;PN682.Q44;Queens
PN;PN682.R37;Reality
PN;PN682.R4;Religion
PN;PN682.R66;Romanians
PN;PN682.S29;Sea. Ocean
PN;PN682.S316;Secrecy
PN;PN682.S32;Seduction
PN;PN682.S34;Self
PN;PN682.S345;Semiramis, Queen, consort of Shamshi-Adad V, King of Assyria (active 9th century
PN;PN682.S35;Senses and sensation
PN;PN682.S37;Sex. Sex role
PN;PN682.S38;Sexual deviation
PN;PN682.S7;Social life
PN;PN682.S73;Space perception
PN;PN682.S75;Strangers
PN;PN682.S94;Swine
PN;PN682.T55;Time
PN;PN682.T68;The tragic
PN;PN682.T69;Trails
PN;PN682.T7;Travel
PN;PN682.T75;Trees
PN;PN682.T76;Troubadours
PN;PN682.U4;Ugliness
PN;PN682.U5;Unicorns
PN;PN682.U75;Utopias
PN;PN682.V4;Venality
PN;PN682.V55;Violence
PN;PN682.V56;Virginity
PN;PN682.V57;Visions
PN;PN682.V59;Visual perception
PN;PN682.W35;War
PN;PN682.W37;Water
PN;PN682.W6;Women
PN;PN683;General works
PN;PN684;Hero legends (Heldensage)
PN;PN685;General works
PN;PN686.A-Z;Special, A-Z
PN;PN686.A7;Arthur
PN;PN686.B3;Balin and Balan
PN;PN686.B63;Body, Human
PN;PN686.B65;Bran, son of Llyr
PN;PN686.B68;Brocêliande. Paimpont Forest
PN;PN686.C66;Comic, The
PN;PN686.G3;Gawain
PN;PN686.G7;Grail
PN;PN686.G85;Guinglain
PN;PN686.K3;Kay
PN;PN686.L3;Lancelot
PN;PN686.L68;Love
PN;PN686.M33;Magic
PN;PN686.M4;Merlin
PN;PN686.P4;Perceval (Parsifal, etc.)
PN;PN686.T7;Tristan
PN;PN686.W37;Water
PN;PN686.W65;Women
PN;PN686.Y8;Ywain
PN;PN687.A-Z;Other special subjects, A-Z
PN;PN687.A3;Adalbert, Saint, Bp. of Prague, 950-977
PN;PN687.A46;Aeneas (Legendary character)
PN;PN687.A5;Alexander, the Great
PN;PN687.A73;Argonauts (Greek mythology)
PN;PN687.B6;Body and soul
PN;PN687.C5;Charlemagne
PN;PN687.C53;Chess
PN;PN687.C55;El Cid Campeador
PN;PN687.D3;Dathi, King
PN;PN687.D33;David, King of Israel
PN;PN687.D4;Death
PN;PN687.D47;Devil
PN;PN687.D7;Dracula
PN;PN687.E4;Eginhard and Emma
PN;PN687.F4;Feast of the Crucifix
PN;PN687.F45;The fifteen tokens before the last judgment
PN;PN687.F5;Flights
PN;PN687.F55;Fortuna (Roman deity)
PN;PN687.F6;The four daughters of God
PN;PN687.G4;Geneviève of Brabant
PN;PN687.G84;Guy of Warwick
PN;PN687.H34;Hagen
PN;PN687.H37;Heaven
PN;PN687.H38;Heinrich der Löwe
PN;PN687.H4;Herbortsage
PN;PN687.J4;Jewish boy
PN;PN687.J62;Job, the patriarch
PN;PN687.J8;Judas Iscariot
PN;PN687.K3;Kaisersage
PN;PN687.L68;Lovers of Teruel
PN;PN687.M37;Mary, Blessed Virgin, Saint
PN;PN687.M42;Medea (Greek mythology)
PN;PN687.M44;Melusine
PN;PN687.M54;Milon d'Angers
PN;PN687.M58;Monk and the bird's song
PN;PN687.N36;Names
PN;PN687.N5;Nicodemus
PN;PN687.O7;Orpheus
PN;PN687.P27;Paris (Greek mythology)
PN;PN687.P3;Saint Patrick's purgatory
PN;PN687.R4;Reinoldlegende
PN;PN687.R6;Rodrick
PN;PN687.S3;Seth (Biblical character)
PN;PN687.S37;Seven against Thebes (Greek mythology)
PN;PN687.S43;Seven Sages
PN;PN687.S5;Seven sleepers
PN;PN687.S56;Sibille, Queen
PN;PN687.S6;Sindbad, the philosopher
PN;PN687.S8;Swan-knight
PN;PN687.S86;Swords
PN;PN687.T5;Theophilus
PN;PN687.V3;Valentine and Orson
PN;PN687.W2;Wade
PN;PN687.W26;Walthari, of Aquitane
PN;PN687.W3;Wandering Jew
PN;PN688;General works
PN;PN689;General works
PN;PN690.A-Z;Special topics, A-Z
PN;PN690.A6;Animal epics
PN;PN690.B53;Bible stories
PN;PN690.C7;Crusades
PN;PN690.D73;Dreams
PN;PN690.F56;Floire et Blancheflor (Romance)
PN;PN690.R5;Reynard the Fox
PN;PN690.T7;Tristan
PN;PN690.W66;Women
PN;PN691;Lyric poetry
PN;PN692;General works
PN;PN693.A-Z;Special tales, A-Z
PN;PN694.A-Z;Other special forms, A-Z
PN;PN694.E6;Epic literature
PN;PN694.F3;Fabliaux
PN;PN695;Collections
PN;PN700;Early through 1800
PN;PN700.5;Polyglot
PN;PN701;American and English
PN;PN702;Dutch
PN;PN703;French
PN;PN704;German
PN;PN705;Italian
PN;PN706;Scandinavian
PN;PN707;Slavic
PN;PN708;Spanish and Portuguese
PN;PN709.A-Z;Other, A-Z
PN;PN710;Addresses, essays, lectures
PN;PN715;Collections
PN;PN720;Early through 1800
PN;PN720.5;Polyglot
PN;PN721;American and English
PN;PN722;Dutch
PN;PN723;French
PN;PN724;German
PN;PN725;Italian
PN;PN726;Scandinavian
PN;PN727;Slavic
PN;PN728;Spanish and Portuguese
PN;PN729.A-Z;Other, A-Z
PN;PN730;Early through 1800
PN;PN730.5;Polyglot
PN;PN731;American and English
PN;PN732;Dutch
PN;PN733;French
PN;PN734;German
PN;PN735;Italian
PN;PN736;Scandinavian
PN;PN737;Slavic
PN;PN738;Spanish and Portuguese
PN;PN739.A-Z;Other, A-Z
PN;PN740;Early through 1800
PN;PN740.5;Polyglot
PN;PN741;American and English
PN;PN742;Dutch
PN;PN743;French
PN;PN744;German
PN;PN745;Italian
PN;PN746;Scandinavian
PN;PN747;Slavic
PN;PN748;Spanish and Portuguese
PN;PN749.A-Z;Other, A-Z
PN;PN750;Early through 1800
PN;PN750.5;Polyglot
PN;PN751;American and English
PN;PN752;Dutch
PN;PN753;French
PN;PN754;German
PN;PN755;Italian
PN;PN756;Scandinavian
PN;PN757;Slavic
PN;PN758;Spanish and Portuguese
PN;PN759.A-Z;Other, A-Z
PN;PN760.5;Polyglot
PN;PN761;American and English
PN;PN762;Dutch
PN;PN763;French
PN;PN764;German
PN;PN765;Italian
PN;PN766;Scandinavian
PN;PN767;Slavic
PN;PN768;Spanish and Portuguese
PN;PN769.A-Z;Other languages, A-Z
PN;PN770.5;Polyglot
PN;PN771;American and English
PN;PN772;Dutch
PN;PN773;French
PN;PN774;German
PN;PN775;Italian
PN;PN776;Scandinavian
PN;PN777;Slavic
PN;PN778;Spanish and Portuguese
PN;PN779.A-Z;Other languages, A-Z
PN;PN780.5;Polyglot
PN;PN781;American and English
PN;PN782;Dutch
PN;PN783;French
PN;PN784;German
PN;PN785;Italian
PN;PN786;Scandinavian
PN;PN787;Slavic
PN;PN788;Spanish and Portuguese
PN;PN789.A-Z;Other, A-Z
PN;PN801;Periodicals and societies
PN;PN802;Congresses
PN;PN803;Two or more authors
